resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24609,1030,822,131,77.0,20,4.0,4,4,12.0,55,+44.379,5690094.0,31.0,2.0,1:39.715,200.515,1
24610,1030,20,6,5.0,4,5.0,5,5,10.0,55,+1:04.357,5710072.0,55.0,3.0,1:40.128,199.688,1
24611,1030,848,9,23.0,5,6.0,6,6,8.0,55,+1:09.205,5714920.0,49.0,8.0,1:42.219,195.603,1
24627,1031,844,6,16.0,7,2.0,2,2,18.0,71,+2.700,5458439.0,64.0,4.0,1:07.901,228.933,1
24628,1031,846,1,4.0,3,3.0,3,3,16.0,71,+5.491,5461230.0,71.0,1.0,1:07.475,230.378,1
24629,1031,1,131,44.0,5,4.0,4,4,12.0,71,+5.689,5461428.0,67.0,3.0,1:07.712,229.572,1
24630,1031,832,1,55.0,8,5.0,5,5,10.0,71,+8.903,5464642.0,63.0,5.0,1:07.974,228.687,1
24631,1031,815,211,11.0,6,6.0,6,6,8.0,71,+15.092,5470831.0,63.0,6.0,1:08.305,227.579,1
24632,1031,842,213,10.0,12,7.0,7,7,6.0,71,+16.682,5472421.0,64.0,11.0,1:09.025,225.205,1
24633,1031,839,4,31.0,14,8.0,8,8,4.0,71,+17.456,5473195.0,64.0,10.0,1:08.932,225.509,1
24634,1031,841,51,99.0,18,9.0,9,9,2.0,71,+21.146,5476885.0,70.0,9.0,1:08.796,225.954,1
24635,1031,20,6,5.0,11,10.0,10,10,1.0,71,+24.545,5480284.0,71.0,8.0,1:08.623,226.524,1
24636,1031,849,3,6.0,20,11.0,11,11,0.0,71,+31.650,5487389.0,63.0,16.0,1:09.662,223.146,1
24646,1032,1,131,44.0,1,1.0,1,1,25.0,71,1:22:50.683,4970683.0,68.0,3.0,1:06.719,232.989,1
24647,1032,822,131,77.0,4,2.0,2,2,18.0,71,+13.719,4984402.0,62.0,7.0,1:07.534,230.177,1
24648,1032,830,9,33.0,2,3.0,3,3,15.0,71,+33.698,5004381.0,70.0,2.0,1:06.145,235.010,1
24649,1032,848,9,23.0,6,4.0,4,4,12.0,71,+44.400,5015083.0,67.0,6.0,1:07.299,230.981,1
24650,1032,846,1,4.0,9,5.0,5,5,10.0,71,+1:01.470,5032153.0,66.0,5.0,1:07.193,231.345,1
24651,1032,815,211,11.0,17,6.0,6,6,8.0,71,+1:02.387,5033070.0,68.0,4.0,1:07.188,231.362,1
24652,1032,840,211,18.0,12,7.0,7,7,6.0,71,+1:02.453,5033136.0,65.0,10.0,1:07.833,229.162,1
24653,1032,817,4,3.0,8,8.0,8,8,4.0,71,+1:02.591,5033274.0,65.0,9.0,1:07.832,229.166,1
24666,1033,1,131,44.0,1,1.0,1,1,26.0,70,1:36:12.473,5772473.0,70.0,1.0,1:16.627,205.823,1
24667,1033,830,9,33.0,7,2.0,2,2,18.0,70,+8.702,5781175.0,60.0,4.0,1:19.184,199.176,1
24668,1033,822,131,77.0,2,3.0,3,3,15.0,70,+9.452,5781925.0,66.0,2.0,1:17.665,203.072,1
24669,1033,840,211,18.0,3,4.0,4,4,12.0,70,+57.579,5830052.0,68.0,3.0,1:18.973,199.708,1
24670,1033,848,9,23.0,13,5.0,5,5,10.0,70,+1:18.316,5850789.0,68.0,5.0,1:19.440,198.534,1
24686,1034,1,131,44.0,1,1.0,1,1,25.0,52,1:28:01.283,5281283.0,45.0,3.0,1:29.238,237.652,1
24687,1034,830,9,33.0,3,2.0,2,2,19.0,52,+5.856,5287139.0,52.0,1.0,1:27.097,243.494,1
24688,1034,844,6,16.0,4,3.0,3,3,15.0,52,+18.474,5299757.0,49.0,9.0,1:29.813,236.130,1
24689,1034,817,4,3.0,8,4.0,4,4,12.0,52,+19.650,5300933.0,49.0,5.0,1:29.482,237.004,1
24690,1034,846,1,4.0,5,5.0,5,5,10.0,52,+22.277,5303560.0,41.0,12.0,1:30.058,235.488,1
24691,1034,839,4,31.0,9,6.0,6,6,8.0,52,+26.937,5308220.0,50.0,6.0,1:29.491,236.980,1
24692,1034,842,213,10.0,11,7.0,7,7,6.0,52,+31.188,5312471.0,52.0,7.0,1:29.603,236.684,1
24693,1034,848,9,23.0,12,8.0,8,8,4.0,52,+32.670,5313953.0,52.0,2.0,1:28.689,239.123,1
24694,1034,840,211,18.0,6,9.0,9,9,2.0,52,+37.311,5318594.0,44.0,13.0,1:30.475,234.402,1
24695,1034,20,6,5.0,10,10.0,10,10,1.0,52,+41.857,5323140.0,44.0,15.0,1:30.537,234.242,1
24696,1034,822,131,77.0,2,11.0,11,11,0.0,52,+42.167,5323450.0,41.0,4.0,1:29.265,237.580,1
24697,1034,847,3,63.0,20,12.0,12,12,0.0,52,+52.004,5333287.0,41.0,16.0,1:30.862,233.404,1
24698,1034,832,1,55.0,7,13.0,13,13,0.0,52,+53.370,5334653.0,47.0,10.0,1:29.948,235.776,1
24699,1034,841,51,99.0,15,14.0,14,14,0.0,52,+54.205,5335488.0,49.0,17.0,1:30.977,233.109,1
24700,1034,849,3,6.0,18,15.0,15,15,0.0,52,+54.549,5335832.0,44.0,14.0,1:30.501,234.335,1
24701,1034,154,210,8.0,17,16.0,16,16,0.0,52,+55.050,5336333.0,49.0,8.0,1:29.782,236.212,1
24706,1035,830,9,33.0,4,1.0,1,1,25.0,52,1:19:41.993,4781993.0,46.0,2.0,1:29.465,237.049,1
24707,1035,1,131,44.0,2,2.0,2,2,19.0,52,+11.326,4793319.0,43.0,1.0,1:28.451,239.766,1
24708,1035,822,131,77.0,1,3.0,3,3,15.0,52,+19.231,4801224.0,44.0,4.0,1:29.765,236.256,1
24709,1035,844,6,16.0,8,4.0,4,4,12.0,52,+29.289,4811282.0,39.0,8.0,1:30.552,234.203,1
24710,1035,848,9,23.0,9,5.0,5,5,10.0,52,+39.146,4821139.0,46.0,3.0,1:29.477,237.017,1
24711,1035,840,211,18.0,6,6.0,6,6,8.0,52,+42.538,4824531.0,45.0,15.0,1:30.877,233.365,1
24712,1035,807,211,27.0,3,7.0,7,7,6.0,52,+55.951,4837944.0,52.0,6.0,1:30.087,235.412,1
24713,1035,839,4,31.0,14,8.0,8,8,4.0,52,+1:04.773,4846766.0,50.0,10.0,1:30.575,234.144,1
24714,1035,846,1,4.0,10,9.0,9,9,2.0,52,+1:05.544,4847537.0,49.0,11.0,1:30.698,233.826,1
24715,1035,826,213,26.0,16,10.0,10,10,1.0,52,+1:09.669,4851662.0,52.0,12.0,1:30.738,233.723,1
24716,1035,842,213,10.0,7,11.0,11,11,0.0,52,+1:10.642,4852635.0,52.0,7.0,1:30.092,235.399,1
24717,1035,20,6,5.0,11,12.0,12,12,0.0,52,+1:13.370,4855363.0,49.0,13.0,1:30.785,233.602,1
24718,1035,832,1,55.0,12,13.0,13,13,0.0,52,+1:14.070,4856063.0,49.0,9.0,1:30.556,234.193,1
24726,1036,1,131,44.0,1,1.0,1,1,25.0,66,1:31:45.279,5505279.0,63.0,2.0,1:19.822,209.942,1
24727,1036,830,9,33.0,3,2.0,2,2,18.0,66,+24.177,5529456.0,53.0,4.0,1:21.477,205.677,1
24728,1036,822,131,77.0,2,3.0,3,3,16.0,66,+44.752,5550031.0,66.0,1.0,1:18.183,214.343,1
24746,1037,1,131,44.0,1,1.0,1,1,25.0,44,1:24:08.761,5048761.0,28.0,2.0,1:47.758,233.990,1
24747,1037,822,131,77.0,2,2.0,2,2,18.0,44,+8.448,5057209.0,27.0,5.0,1:47.983,233.503,1
24748,1037,830,9,33.0,3,3.0,3,3,15.0,44,+15.455,5064216.0,27.0,8.0,1:48.305,232.809,1
24749,1037,817,4,3.0,4,4.0,4,4,13.0,44,+18.877,5067638.0,44.0,1.0,1:47.483,234.589,1
24750,1037,839,4,31.0,6,5.0,5,5,10.0,44,+40.650,5089411.0,44.0,10.0,1:48.540,232.305,1
24751,1037,848,9,23.0,5,6.0,6,6,8.0,44,+42.712,5091473.0,27.0,12.0,1:48.736,231.886,1
24752,1037,846,1,4.0,10,7.0,7,7,6.0,44,+43.774,5092535.0,39.0,11.0,1:48.552,232.279,1
24753,1037,842,213,10.0,12,8.0,8,8,4.0,44,+47.371,5096132.0,29.0,3.0,1:47.839,233.815,1
24754,1037,840,211,18.0,9,9.0,9,9,2.0,44,+52.603,5101364.0,34.0,13.0,1:49.136,231.036,1
24755,1037,815,211,11.0,8,10.0,10,10,1.0,44,+53.179,5101940.0,20.0,9.0,1:48.389,232.628,1
24756,1037,826,213,26.0,11,11.0,11,11,0.0,44,+1:10.200,5118961.0,28.0,15.0,1:49.832,229.572,1
24757,1037,8,51,7.0,16,12.0,12,12,0.0,44,+1:11.504,5120265.0,28.0,14.0,1:49.822,229.593,1
24758,1037,20,6,5.0,14,13.0,13,13,0.0,44,+1:12.894,5121655.0,31.0,16.0,1:49.958,229.309,1
24759,1037,844,6,16.0,13,14.0,14,14,0.0,44,+1:14.920,5123681.0,26.0,4.0,1:47.840,233.813,1
24760,1037,154,210,8.0,17,15.0,15,15,0.0,44,+1:16.793,5125554.0,28.0,17.0,1:50.018,229.184,1
24761,1037,849,3,6.0,19,16.0,16,16,0.0,44,+1:17.795,5126556.0,32.0,6.0,1:48.048,233.362,1
24762,1037,825,210,20.0,20,17.0,17,17,0.0,44,+1:25.540,5134301.0,37.0,7.0,1:48.083,233.287,1
24766,1038,842,213,10.0,10,1.0,1,1,25.0,53,1:47:06.056,6426056.0,34.0,6.0,1:24.037,248.162,1
24767,1038,832,1,55.0,3,2.0,2,2,18.0,53,+0.415,6426471.0,40.0,2.0,1:23.882,248.620,1
24768,1038,840,211,18.0,8,3.0,3,3,15.0,53,+3.358,6429414.0,42.0,3.0,1:23.897,248.576,1
24769,1038,846,1,4.0,6,4.0,4,4,12.0,53,+6.000,6432056.0,50.0,7.0,1:24.232,247.587,1
24770,1038,822,131,77.0,2,5.0,5,5,10.0,53,+7.108,6433164.0,51.0,5.0,1:23.961,248.386,1
24771,1038,817,4,3.0,7,6.0,6,6,8.0,53,+8.391,6434447.0,38.0,4.0,1:23.898,248.573,1
24772,1038,1,131,44.0,1,7.0,7,7,7.0,53,+17.245,6443301.0,34.0,1.0,1:22.746,252.033,1
24773,1038,839,4,31.0,12,8.0,8,8,4.0,53,+18.691,6444747.0,52.0,11.0,1:24.490,246.831,1
24774,1038,826,213,26.0,11,9.0,9,9,2.0,53,+22.208,6448264.0,44.0,10.0,1:24.479,246.863,1
24775,1038,815,211,11.0,4,10.0,10,10,1.0,53,+23.224,6449280.0,50.0,8.0,1:24.336,247.282,1
24776,1038,849,3,6.0,20,11.0,11,11,0.0,53,+32.876,6458932.0,39.0,16.0,1:24.999,245.353,1
24777,1038,154,210,8.0,16,12.0,12,12,0.0,53,+35.164,6461220.0,48.0,12.0,1:24.785,245.972,1
24778,1038,8,51,7.0,14,13.0,13,13,0.0,53,+36.312,6462368.0,29.0,13.0,1:24.835,245.827,1
24779,1038,847,3,63.0,19,14.0,14,14,0.0,53,+36.593,6462649.0,39.0,9.0,1:24.421,247.033,1
24780,1038,848,9,23.0,9,15.0,15,15,0.0,53,+37.533,6463589.0,48.0,15.0,1:24.926,245.564,1
24781,1038,841,51,99.0,18,16.0,16,16,0.0,53,+55.199,6481255.0,43.0,14.0,1:24.856,245.766,1
24786,1039,1,131,44.0,1,1.0,1,1,26.0,59,2:19:35.060,8375060.0,58.0,1.0,1:18.833,239.518,1
24787,1039,822,131,77.0,2,2.0,2,2,18.0,59,+4.880,8379940.0,53.0,2.0,1:19.432,237.712,1
24788,1039,848,9,23.0,4,3.0,3,3,15.0,59,+8.064,8383124.0,51.0,3.0,1:20.039,235.909,1
24789,1039,817,4,3.0,8,4.0,4,4,12.0,59,+10.417,8385477.0,57.0,4.0,1:20.426,234.774,1
24790,1039,815,211,11.0,7,5.0,5,5,10.0,59,+15.650,8390710.0,59.0,5.0,1:20.632,234.175,1
24791,1039,846,1,4.0,11,6.0,6,6,8.0,59,+18.883,8393943.0,59.0,7.0,1:21.198,232.542,1
24792,1039,826,213,26.0,12,7.0,7,7,6.0,59,+21.756,8396816.0,51.0,10.0,1:21.458,231.800,1
24793,1039,844,6,16.0,5,8.0,8,8,4.0,59,+28.345,8403405.0,50.0,9.0,1:21.229,232.453,1
24794,1039,8,51,7.0,13,9.0,9,9,2.0,59,+29.770,8404830.0,59.0,6.0,1:21.164,232.640,1
24795,1039,20,6,5.0,14,10.0,10,10,1.0,59,+29.983,8405043.0,59.0,8.0,1:21.202,232.531,1
24796,1039,847,3,63.0,18,11.0,11,11,0.0,59,+32.404,8407464.0,58.0,11.0,1:21.645,231.269,1
24797,1039,154,210,8.0,15,12.0,12,12,0.0,59,+42.036,8417096.0,59.0,13.0,1:22.263,229.532,1
24806,1040,822,131,77.0,3,1.0,1,1,26.0,53,1:34:00.364,5640364.0,51.0,1.0,1:37.030,216.972,1
24807,1040,830,9,33.0,2,2.0,2,2,18.0,53,+7.729,5648093.0,53.0,3.0,1:37.332,216.298,1
24808,1040,1,131,44.0,1,3.0,3,3,15.0,53,+22.729,5663093.0,48.0,7.0,1:38.075,214.660,1
24809,1040,815,211,11.0,4,4.0,4,4,12.0,53,+30.558,5670922.0,52.0,8.0,1:38.141,214.515,1
24810,1040,817,4,3.0,5,5.0,5,5,10.0,53,+52.065,5692429.0,53.0,6.0,1:37.886,215.074,1
24811,1040,844,6,16.0,10,6.0,6,6,8.0,53,+1:02.186,5702550.0,47.0,11.0,1:39.053,212.540,1
24812,1040,839,4,31.0,7,7.0,7,7,6.0,53,+1:08.006,5708370.0,48.0,13.0,1:39.216,212.191,1
24813,1040,826,213,26.0,11,8.0,8,8,4.0,53,+1:08.740,5709104.0,48.0,12.0,1:39.133,212.369,1
24814,1040,842,213,10.0,9,9.0,9,9,2.0,53,+1:29.766,5730130.0,50.0,2.0,1:37.231,216.523,1
24815,1040,848,9,23.0,15,10.0,10,10,1.0,53,+1:37.860,5738224.0,51.0,9.0,1:38.377,214.001,1
24826,1041,1,131,44.0,2,1.0,1,1,25.0,60,1:35:49.641,5749641.0,58.0,2.0,1:28.145,210.253,1
24827,1041,830,9,33.0,3,2.0,2,2,19.0,60,+4.470,5754111.0,60.0,1.0,1:28.139,210.267,1
24828,1041,817,4,3.0,6,3.0,3,3,15.0,60,+14.613,5764254.0,53.0,3.0,1:29.584,206.876,1
24829,1041,815,211,11.0,9,4.0,4,4,12.0,60,+16.070,5765711.0,58.0,4.0,1:29.700,206.608,1
24830,1041,832,1,55.0,10,5.0,5,5,10.0,60,+21.905,5771546.0,53.0,6.0,1:30.129,205.625,1
24831,1041,842,213,10.0,12,6.0,6,6,8.0,60,+22.766,5772407.0,53.0,5.0,1:30.110,205.668,1
24832,1041,844,6,16.0,4,7.0,7,7,6.0,60,+30.814,5780455.0,54.0,10.0,1:30.712,204.303,1
24833,1041,807,211,27.0,20,8.0,8,8,4.0,60,+32.596,5782237.0,58.0,11.0,1:30.733,204.256,1
24834,1041,154,210,8.0,16,9.0,9,9,2.0,60,+39.081,5788722.0,54.0,14.0,1:31.562,202.407,1
24835,1041,841,51,99.0,14,10.0,10,10,1.0,60,+40.035,5789676.0,38.0,12.0,1:30.909,203.861,1
24836,1041,20,6,5.0,11,11.0,11,11,0.0,60,+40.810,5790451.0,43.0,7.0,1:30.408,204.990,1
24837,1041,8,51,7.0,19,12.0,12,12,0.0,60,+41.476,5791117.0,54.0,9.0,1:30.512,204.755,1
24838,1041,825,210,20.0,15,13.0,13,13,0.0,60,+49.585,5799226.0,37.0,8.0,1:30.456,204.881,1
24839,1041,849,3,6.0,18,14.0,14,14,0.0,60,+54.449,5804090.0,39.0,13.0,1:31.377,202.816,1
24840,1041,826,213,26.0,13,15.0,15,15,0.0,60,+55.588,5805229.0,41.0,16.0,1:32.214,200.975,1
24846,1042,1,131,44.0,1,1.0,1,1,26.0,66,1:29:56.828,5396828.0,63.0,1.0,1:18.750,212.708,1
24847,1042,822,131,77.0,2,2.0,2,2,18.0,66,+25.592,5422420.0,66.0,2.0,1:19.345,211.113,1
24848,1042,830,9,33.0,3,3.0,3,3,15.0,66,+34.508,5431336.0,62.0,4.0,1:19.854,209.767,1
24849,1042,844,6,16.0,4,4.0,4,4,12.0,66,+1:05.312,5462140.0,66.0,7.0,1:20.408,208.322,1
24866,1043,1,131,44.0,2,1.0,1,1,26.0,63,1:28:32.430,5312430.0,63.0,1.0,1:15.484,234.121,1
24867,1043,822,131,77.0,1,2.0,2,2,18.0,63,+5.783,5318213.0,63.0,2.0,1:15.902,232.831,1
24868,1043,817,4,3.0,5,3.0,3,3,15.0,63,+14.320,5326750.0,62.0,4.0,1:17.552,227.878,1
24869,1043,826,213,26.0,8,4.0,4,4,12.0,63,+15.141,5327571.0,62.0,6.0,1:17.666,227.543,1
24870,1043,844,6,16.0,7,5.0,5,5,10.0,63,+19.111,5331541.0,62.0,12.0,1:18.173,226.067,1
24871,1043,815,211,11.0,11,6.0,6,6,8.0,63,+19.652,5332082.0,49.0,9.0,1:18.084,226.325,1
24872,1043,832,1,55.0,10,7.0,7,7,6.0,63,+20.230,5332660.0,62.0,11.0,1:18.118,226.226,1
24873,1043,846,1,4.0,9,8.0,8,8,4.0,63,+21.131,5333561.0,63.0,8.0,1:18.069,226.368,1
24874,1043,8,51,7.0,18,9.0,9,9,2.0,63,+22.224,5334654.0,63.0,10.0,1:18.088,226.313,1
24875,1043,841,51,99.0,20,10.0,10,10,1.0,63,+26.398,5338828.0,61.0,15.0,1:18.794,224.286,1
24876,1043,849,3,6.0,19,11.0,11,11,0.0,63,+27.135,5339565.0,37.0,14.0,1:18.719,224.499,1
24877,1043,20,6,5.0,14,12.0,12,12,0.0,63,+28.453,5340883.0,44.0,7.0,1:17.767,227.248,1
24878,1043,840,211,18.0,15,13.0,13,13,0.0,63,+29.163,5341593.0,46.0,13.0,1:18.360,225.528,1
24879,1043,154,210,8.0,16,14.0,14,14,0.0,63,+32.935,5345365.0,45.0,17.0,1:18.822,224.206,1
24880,1043,848,9,23.0,6,15.0,15,15,0.0,63,+57.284,5369714.0,63.0,3.0,1:16.177,231.991,1
24886,1044,1,131,44.0,6,1.0,1,1,25.0,58,1:42:19.313,6139313.0,56.0,6.0,1:39.413,193.302,1
24887,1044,815,211,11.0,3,2.0,2,2,18.0,58,+31.633,6170946.0,50.0,12.0,1:40.392,191.417,1
24888,1044,20,6,5.0,11,3.0,3,3,15.0,58,+31.960,6171273.0,53.0,8.0,1:39.662,192.819,1
24889,1044,844,6,16.0,12,4.0,4,4,12.0,58,+33.858,6173171.0,47.0,11.0,1:39.961,192.242,1
24890,1044,832,1,55.0,15,5.0,5,5,10.0,58,+34.363,6173676.0,56.0,4.0,1:38.754,194.592,1
24891,1044,830,9,33.0,2,6.0,6,6,8.0,58,+44.873,6184186.0,53.0,3.0,1:38.431,195.231,1
24892,1044,848,9,23.0,4,7.0,7,7,6.0,58,+46.484,6185797.0,54.0,5.0,1:39.099,193.915,1
24893,1044,846,1,4.0,14,8.0,8,8,5.0,58,+1:01.259,6200572.0,58.0,1.0,1:36.806,198.508,1
24894,1044,840,211,18.0,1,9.0,9,9,2.0,58,+1:12.353,6211666.0,55.0,10.0,1:39.921,192.319,1
24895,1044,817,4,3.0,5,10.0,10,10,1.0,58,+1:35.460,6234773.0,54.0,13.0,1:40.677,190.875,1
24906,1045,1,131,44.0,1,1.0,1,1,25.0,57,2:59:47.515,10787515.0,38.0,3.0,1:32.864,209.803,1
24907,1045,830,9,33.0,3,2.0,2,2,19.0,57,+1.254,10788769.0,48.0,1.0,1:32.014,211.741,1
24908,1045,848,9,23.0,4,3.0,3,3,15.0,57,+8.005,10795520.0,41.0,10.0,1:33.684,207.967,1
24909,1045,846,1,4.0,9,4.0,4,4,12.0,57,+11.337,10798852.0,53.0,7.0,1:33.588,208.180,1
24910,1045,832,1,55.0,15,5.0,5,5,10.0,57,+11.787,10799302.0,46.0,5.0,1:33.411,208.575,1
24911,1045,842,213,10.0,8,6.0,6,6,8.0,57,+11.942,10799457.0,48.0,16.0,1:34.817,205.482,1
24912,1045,817,4,3.0,6,7.0,7,7,6.0,57,+19.368,10806883.0,38.0,2.0,1:32.827,209.887,1
24913,1045,822,131,77.0,2,8.0,8,8,4.0,57,+19.680,10807195.0,28.0,4.0,1:33.352,208.706,1
24914,1045,839,4,31.0,7,9.0,9,9,2.0,57,+22.803,10810318.0,37.0,13.0,1:34.354,206.490,1
24926,1046,815,211,11.0,5,1.0,1,1,25.0,87,1:31:15.114,5475114.0,69.0,3.0,0:56.789,224.599,1
24927,1046,839,4,31.0,11,2.0,2,2,18.0,87,+10.518,5485632.0,75.0,12.0,0:57.350,222.402,1
24928,1046,840,211,18.0,10,3.0,3,3,15.0,87,+11.869,5486983.0,85.0,14.0,0:57.388,222.255,1
24929,1046,832,1,55.0,8,4.0,4,4,12.0,87,+12.580,5487694.0,80.0,9.0,0:57.165,223.122,1
24930,1046,817,4,3.0,7,5.0,5,5,10.0,87,+13.330,5488444.0,57.0,6.0,0:56.979,223.850,1
24931,1046,848,9,23.0,12,6.0,6,6,8.0,87,+13.842,5488956.0,52.0,8.0,0:57.056,223.548,1
24932,1046,826,213,26.0,6,7.0,7,7,6.0,87,+14.534,5489648.0,80.0,7.0,0:57.001,223.764,1
24933,1046,822,131,77.0,1,8.0,8,8,4.0,87,+15.389,5490503.0,60.0,2.0,0:56.563,225.497,1
24934,1046,847,131,63.0,2,9.0,9,9,3.0,87,+18.556,5493670.0,80.0,1.0,0:55.404,230.214,1
24935,1046,846,1,4.0,19,10.0,10,10,1.0,87,+19.541,5494655.0,85.0,11.0,0:57.270,222.713,1
24936,1046,842,213,10.0,9,11.0,11,11,0.0,87,+20.527,5495641.0,53.0,10.0,0:57.220,222.908,1
24937,1046,20,6,5.0,13,12.0,12,12,0.0,87,+22.611,5497725.0,56.0,5.0,0:56.905,224.141,1
24938,1046,841,51,99.0,14,13.0,13,13,0.0,87,+24.111,5499225.0,56.0,4.0,0:56.887,224.212,1
24939,1046,8,51,7.0,18,14.0,14,14,0.0,87,+26.153,5501267.0,56.0,13.0,0:57.375,222.305,1
24940,1046,825,210,20.0,15,15.0,15,15,0.0,87,+32.370,5507484.0,57.0,16.0,0:57.516,221.760,1
24941,1046,851,3,89.0,17,16.0,16,16,0.0,87,+33.674,5508788.0,56.0,15.0,0:57.392,222.240,1
24942,1046,850,210,51.0,20,17.0,17,17,0.0,87,+36.858,5511972.0,56.0,17.0,0:57.742,220.892,1
24946,1047,830,9,33.0,1,1.0,1,1,25.0,55,1:36:28.645,5788645.0,14.0,2.0,1:40.958,198.046,1
24947,1047,822,131,77.0,2,2.0,2,2,18.0,55,+15.976,5804621.0,40.0,3.0,1:41.131,197.707,1
24948,1047,1,131,44.0,3,3.0,3,3,15.0,55,+18.415,5807060.0,37.0,5.0,1:41.420,197.144,1
24949,1047,848,9,23.0,5,4.0,4,4,12.0,55,+19.987,5808632.0,42.0,4.0,1:41.227,197.520,1
24950,1047,846,1,4.0,4,5.0,5,5,10.0,55,+1:00.729,5849374.0,53.0,12.0,1:41.964,196.092,1
24951,1047,832,1,55.0,6,6.0,6,6,8.0,55,+1:05.662,5854307.0,48.0,11.0,1:41.947,196.125,1
24952,1047,817,4,3.0,11,7.0,7,7,7.0,55,+1:13.748,5862393.0,55.0,1.0,1:40.926,198.109,1
24953,1047,842,213,10.0,9,8.0,8,8,4.0,55,+1:29.718,5878363.0,53.0,15.0,1:42.474,195.116,1
24954,1047,839,4,31.0,10,9.0,9,9,2.0,55,+1:41.069,5799996.0,47.0,18.0,1:42.894,194.320,1
24955,1047,840,211,18.0,8,10.0,10,10,1.0,55,+1:42.738,5790314.0,41.0,9.0,1:41.866,196.281,1
24966,1052,1,131,44.0,2,1.0,1,1,25.0,56,1:32:03.897,5523897.0,44.0,4.0,1:34.015,207.235,1
24967,1052,830,9,33.0,1,2.0,2,2,18.0,56,+0.745,5524642.0,41.0,2.0,1:33.228,208.984,1
24968,1052,822,131,77.0,3,3.0,3,3,16.0,56,+37.383,5561280.0,56.0,1.0,1:32.090,211.566,1
24969,1052,846,1,4.0,7,4.0,4,4,12.0,56,+46.466,5570363.0,38.0,6.0,1:34.396,206.398,1
24970,1052,815,9,11.0,0,5.0,5,5,10.0,56,+52.047,5575944.0,44.0,3.0,1:33.970,207.334,1
24971,1052,844,6,16.0,4,6.0,6,6,8.0,56,+59.090,5582987.0,39.0,11.0,1:34.988,205.112,1
24972,1052,817,1,3.0,6,7.0,7,7,6.0,56,+66.004,5589901.0,36.0,10.0,1:34.932,205.233,1
24973,1052,832,6,55.0,8,8.0,8,8,4.0,56,+67.100,5590997.0,48.0,7.0,1:34.509,206.151,1
24974,1052,852,213,22.0,13,9.0,9,9,2.0,56,+85.692,5609589.0,38.0,8.0,1:34.761,205.603,1
24975,1052,840,117,18.0,10,10.0,10,10,1.0,56,+86.713,5610610.0,31.0,9.0,1:34.865,205.378,1
24976,1052,8,51,7.0,14,11.0,11,11,0.0,56,+88.864,5612761.0,45.0,14.0,1:35.192,204.672,1
24986,1053,830,9,33.0,3,1.0,1,1,25.0,63,2:02:34.598,7354598.0,60.0,2.0,1:17.524,227.960,1
24987,1053,1,131,44.0,1,2.0,2,2,19.0,63,+22.000,7376598.0,60.0,1.0,1:16.702,230.403,1
24988,1053,846,1,4.0,7,3.0,3,3,15.0,63,+23.702,7378300.0,63.0,3.0,1:18.259,225.819,1
24989,1053,844,6,16.0,4,4.0,4,4,12.0,63,+25.579,7380177.0,60.0,6.0,1:18.379,225.473,1
24990,1053,832,6,55.0,11,5.0,5,5,10.0,63,+27.036,7381634.0,60.0,7.0,1:18.490,225.154,1
24991,1053,817,1,3.0,6,6.0,6,6,8.0,63,+51.220,7405818.0,54.0,12.0,1:19.341,222.739,1
24992,1053,842,213,10.0,5,7.0,7,7,6.0,63,+52.818,7407416.0,52.0,9.0,1:18.994,223.718,1
24993,1053,840,117,18.0,10,8.0,8,8,4.0,63,+56.909,7411507.0,59.0,8.0,1:18.782,224.320,1
24994,1053,839,214,31.0,9,9.0,9,9,2.0,63,+65.704,7420302.0,62.0,15.0,1:19.422,222.512,1
24995,1053,4,214,14.0,15,10.0,10,10,1.0,63,+66.561,7421159.0,62.0,14.0,1:19.417,222.526,1
24996,1053,815,9,11.0,2,11.0,11,11,0.0,63,+67.151,7421749.0,62.0,13.0,1:19.396,222.585,1
24997,1053,852,213,22.0,20,12.0,12,12,0.0,63,+73.184,7427782.0,49.0,4.0,1:18.334,225.603,1
24998,1053,8,51,7.0,16,13.0,13,13,0.0,63,+94.773,7449371.0,62.0,5.0,1:18.353,225.548,1
25006,1054,1,131,44.0,2,1.0,1,1,25.0,66,1:34:31.421,5671421.0,47.0,4.0,1:20.933,206.971,1
25007,1054,830,9,33.0,3,2.0,2,2,18.0,66,+29.148,5700569.0,62.0,3.0,1:20.695,207.581,1
25008,1054,822,131,77.0,1,3.0,3,3,16.0,66,+33.530,5704951.0,65.0,1.0,1:19.865,209.738,1
25009,1054,815,9,11.0,4,4.0,4,4,12.0,66,+39.735,5711156.0,55.0,2.0,1:20.643,207.715,1
25010,1054,846,1,4.0,7,5.0,5,5,10.0,66,+51.369,5722790.0,55.0,7.0,1:21.696,205.038,1
25011,1054,844,6,16.0,8,6.0,6,6,8.0,66,+55.781,5727202.0,63.0,6.0,1:21.496,205.541,1
25012,1054,839,214,31.0,6,7.0,7,7,6.0,66,+1:03.749,5735170.0,34.0,8.0,1:21.886,204.562,1
25013,1054,4,214,14.0,13,8.0,8,8,4.0,66,+1:04.808,5673229.0,66.0,5.0,1:21.032,206.718,1
25014,1054,817,1,3.0,16,9.0,9,9,2.0,66,+1:15.369,5746790.0,64.0,10.0,1:21.987,204.310,1
